update,update_u_mean,update_u_median,update_u_q25,update_u_q75,update_u_min,update_u_max,update_counter_mean,update_counter_median,update_counter_q25,update_counter_q75,update_counter_min,update_counter_max,opt_step_mean,opt_step_median,opt_step_q25,opt_step_q75,opt_step_min,opt_step_max,energy_E_pre_mean,energy_E_pre_median,energy_E_pre_q25,energy_E_pre_q75,energy_E_pre_min,energy_E_pre_max,energy_E_post_mean,energy_E_post_median,energy_E_post_q25,energy_E_post_q75,energy_E_post_min,energy_E_post_max,funding_z_mean,funding_z_median,funding_z_q25,funding_z_q75,funding_z_min,funding_z_max,funding_g_mean,funding_g_median,funding_g_q25,funding_g_q75,funding_g_min,funding_g_max,funding_income_mean,funding_income_median,funding_income_q25,funding_income_q75,funding_income_min,funding_income_max,episode_return_end_mean_mean,episode_return_end_mean_median,episode_return_end_mean_q25,episode_return_end_mean_q75,episode_return_end_mean_min,episode_return_end_mean_max,episode_len_end_mean_mean,episode_len_end_mean_median,episode_len_end_mean_q25,episode_len_end_mean_q75,episode_len_end_mean_min,episode_len_end_mean_max,terminal_min_dists_end_mean_mean,terminal_min_dists_end_mean_median,terminal_min_dists_end_mean_q25,terminal_min_dists_end_mean_q75,terminal_min_dists_end_mean_min,terminal_min_dists_end_mean_max,terminal_dbar_end_mean,terminal_dbar_end_median,terminal_dbar_end_q25,terminal_dbar_end_q75,terminal_dbar_end_min,terminal_dbar_end_max,terminal_occupied_end_mean_mean,terminal_occupied_end_mean_median,terminal_occupied_end_mean_q25,terminal_occupied_end_mean_q75,terminal_occupied_end_mean_min,terminal_occupied_end_mean_max,terminal_CSR_train_mean,terminal_CSR_train_median,terminal_CSR_train_q25,terminal_CSR_train_q75,terminal_CSR_train_min,terminal_CSR_train_max,terminal_done_count_end_mean,terminal_done_count_end_median,terminal_done_count_end_q25,terminal_done_count_end_q75,terminal_done_count_end_min,terminal_done_count_end_max,vartd_VarTD_mean,vartd_VarTD_median,vartd_VarTD_q25,vartd_VarTD_q75,vartd_VarTD_min,vartd_VarTD_max,actor_loss_mean,actor_loss_median,actor_loss_q25,actor_loss_q75,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_median,critic_loss_q25,critic_loss_q75,critic_loss_min,critic_loss_max,entropy_mean,entropy_median,entropy_q25,entropy_q75,entropy_min,entropy_max,total_loss_mean,total_loss_median,total_loss_q25,total_loss_q75,total_loss_min,total_loss_max,ratio0_mean,ratio0_median,ratio0_q25,ratio0_q75,ratio0_min,ratio0_max
229,0.21875,0.0,0.0,0.0,0.0,1.0,34.96875,35.0,33.0,36.0,33,38,559.5,560.0,528.0,576.0,528,608,0.63099074,0.5797032,0.43248695135116577,0.8924269676208496,0.19261299,1.0,0.6002778,0.6160088,0.39097753167152405,0.7501707077026367,0.18800628,1.0,0.7709042,0.7758109,0.7501422464847565,0.7910896390676498,0.70993155,0.824257,0.169863,0.16756728,0.1617758646607399,0.1777718886733055,0.14987975,0.19501518,0.169863,0.16756728,0.1617758646607399,0.1777718886733055,0.14987975,0.19501518,-23.723911,-23.75444,-24.025034427642822,-23.235599517822266,-25.12753,-22.621502,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.696023,1.7068181,1.6503459215164185,1.7404319941997528,1.5618806,1.8134016,0.56534106,0.5689393,0.5501153469085693,0.5801440328359604,0.5206269,0.6044672,0.28775,0.284,0.24000000953674316,0.328000009059906,0.17600001,0.4,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.5974286,2.6095538,2.4059418439865112,2.8179405331611633,2.114953,3.109051,-0.00021433856,-0.0002380861,-0.00025608994474168867,-0.00018303131946595386,-0.00027680237,-0.000107238986,17.596893,17.462894,16.758098602294922,17.75849723815918,16.090988,20.591183,1.5710528,1.5740448,1.566027045249939,1.5762636065483093,1.5599217,1.578822,8.782522,8.71558,8.363214492797852,8.863234519958496,8.029546,10.279631,1.0,1.0,1.0,1.0,1.0,1.0
230,0.15625,0.0,0.0,0.0,0.0,1.0,35.125,35.0,34.0,36.0,33,38,562.0,560.0,544.0,576.0,528,608,0.6002778,0.6160088,0.39097753167152405,0.7501707077026367,0.18800628,1.0,0.6278302,0.66128856,0.39874956011772156,0.8977946937084198,0.2144236,1.0,0.7743244,0.7735695,0.7581815421581268,0.7850169390439987,0.72640336,0.8330188,0.16851072,0.16843453,0.1640525907278061,0.17450956255197525,0.14688627,0.18775722,0.16851072,0.16843453,0.1640525907278061,0.17450956255197525,0.14688627,0.18775722,-23.909231,-23.77193,-24.418092250823975,-23.412693977355957,-25.173695,-22.390587,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7035477,1.7018869,1.668032705783844,1.727071762084961,1.5981193,1.832678,0.5678493,0.5672957,0.5560109317302704,0.5756906121969223,0.53270644,0.61089265,0.27625,0.272,0.2460000105202198,0.2980000078678131,0.17600001,0.42400002,0.0012500001,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,2.6388483,2.6603236,2.406085789203644,2.8276623487472534,2.1423006,3.1242604,-0.00021426174,-0.00016395494,-0.00021509334328584373,-0.00015788849850650877,-0.0003868743,-0.00014749757,18.338726,17.688173,17.263832092285156,19.863473892211914,16.088978,20.78917,1.5745102,1.5771606,1.5722825527191162,1.5793018341064453,1.5615404,1.5822659,9.153403,8.828157,8.6161527633667,9.915780067443848,8.028379,10.378548,1.0,1.0,1.0,1.0,1.0,1.0
231,0.25,0.0,0.0,0.25,0.0,1.0,35.375,36.0,34.0,36.0,33,38,566.0,576.0,544.0,576.0,528,608,0.6278302,0.66128856,0.39874956011772156,0.8977946937084198,0.2144236,1.0,0.56852394,0.55413675,0.35156843066215515,0.8276480734348297,0.17548566,1.0,0.77378213,0.7695801,0.7597297579050064,0.7896655648946762,0.7318685,0.86111856,0.16868687,0.16998862,0.16230600699782372,0.17389250546693802,0.13768335,0.1854093,0.16868687,0.16998862,0.16230600699782372,0.17389250546693802,0.13768335,0.1854093,-23.919195,-23.714134,-24.47780418395996,-23.43858575820923,-25.604853,-22.975689,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7023547,1.69311,1.6714388728141785,1.7372989058494568,1.6101428,1.8944987,0.5674516,0.56437004,0.5571463257074356,0.5790996700525284,0.5367143,0.6314996,0.27850002,0.284,0.23200000822544098,0.31200000643730164,0.192,0.36800003,0.002,0.0,0.0,0.0020000000949949026,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.6681502,2.6941106,2.4302199482917786,2.850619316101074,2.1659367,3.1205761,-0.0001315782,-0.00011632287,-0.0001604231547389645,-9.767483061295934e-05,-0.00020296582,-8.863119e-05,18.149529,18.010319,17.364303588867188,19.03741693496704,17.012768,19.372145,1.566348,1.5672407,1.5609079897403717,1.570002555847168,1.5587127,1.5762794,9.0589695,8.989364,8.666383743286133,9.502867221832275,8.490586,9.670303,1.0,1.0,1.0,1.0,1.0,1.0
232,0.15625,0.0,0.0,0.0,0.0,1.0,35.53125,36.0,34.0,36.0,33,38,568.5,576.0,544.0,576.0,528,608,0.56852394,0.55413675,0.35156843066215515,0.8276480734348297,0.17548566,1.0,0.59583974,0.5793266,0.35890036821365356,0.7871808260679245,0.18337783,1.0,0.77172506,0.7737071,0.7559340596199036,0.79195936024189,0.70858115,0.8363178,0.16952127,0.16838107,0.1614539921283722,0.17541485279798508,0.14577472,0.1956225,0.16952127,0.16838107,0.1614539921283722,0.17541485279798508,0.14577472,0.1956225,-23.821743,-23.868195,-24.14747190475464,-23.434617519378662,-25.03368,-22.17004,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.697829,1.7021896,1.663088172674179,1.7423453629016876,1.5589097,1.8399359,0.565943,0.5673965,0.5543627589941025,0.5807817876338959,0.5196366,0.613312,0.2845,0.28800002,0.23800000920891762,0.32200001925230026,0.208,0.384,0.0012500001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.7040405,2.7529984,2.439122974872589,2.94839870929718,2.1303623,3.1297953,-0.00021752059,-0.00016791324,-0.00020542794663924724,-0.00016410900570917875,-0.00039415056,-0.00015600218,19.167215,19.078045,18.832443237304688,20.04680061340332,17.713108,20.165678,1.5739214,1.5751896,1.571470022201538,1.5764272212982178,1.5692468,1.5772737,9.567651,9.523083,9.400300979614258,10.007442474365234,8.840696,10.0667305,1.0,1.0,1.0,1.0,1.0,1.0
233,0.1875,0.0,0.0,0.0,0.0,1.0,35.71875,36.0,34.0,37.0,33,38,571.5,576.0,544.0,592.0,528,608,0.59583974,0.5793266,0.35890036821365356,0.7871808260679245,0.18337783,1.0,0.5954547,0.5729054,0.3982039541006088,0.7906595915555954,0.18347916,1.0,0.7687353,0.7676421,0.7487590461969376,0.7825290113687515,0.6985385,0.8406286,0.17077273,0.1707491,0.16500666737556458,0.178342092782259,0.1443349,0.20019881,0.17077273,0.1707491,0.16500666737556458,0.178342092782259,0.1443349,0.20019881,-23.797916,-23.76173,-24.114521980285645,-23.44383478164673,-25.354641,-22.653776,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6912514,1.6888463,1.6473028361797333,1.721598207950592,1.5368154,1.84942,0.5637505,0.56294876,0.5491009503602982,0.573866069316864,0.5122718,0.6164733,0.291,0.28800002,0.25600001215934753,0.31600000709295273,0.2,0.416,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.729162,2.7495244,2.559503138065338,2.9593918323516846,2.1433983,3.263545,-0.00014510204,-0.00014268306,-0.0001978127984330058,-9.968364429369103e-05,-0.00023936792,-4.4338307e-05,20.791204,20.544802,18.882179260253906,22.779168128967285,17.535984,24.269716,1.5726694,1.5731533,1.5678241848945618,1.5789839923381805,1.5616908,1.5810436,10.379731,10.256445,9.425299882888794,11.373692750930786,8.752136,12.119001,1.0,1.0,1.0,1.0,1.0,1.0
234,0.15625,0.0,0.0,0.0,0.0,1.0,35.875,36.0,34.0,37.0,34,39,574.0,576.0,544.0,592.0,544,624,0.5954547,0.5729054,0.3982039541006088,0.7906595915555954,0.18347916,1.0,0.6211053,0.62610406,0.4139108657836914,0.8203232288360596,0.14531639,1.0,0.770775,0.769065,0.7469689846038818,0.7935723662376404,0.69829565,0.8463553,0.17005047,0.17019056,0.16085248440504074,0.17907408624887466,0.14244416,0.20031078,0.17005047,0.17019056,0.16085248440504074,0.17907408624887466,0.14244416,0.20031078,-23.829515,-23.998913,-24.326623916625977,-23.320269107818604,-25.153975,-22.477995,26.0,26.0,26.0,26.0,26.0,26.0,1.6957389,1.6919769,1.6433645486831665,1.7458940744400024,1.5362811,1.8620188,0.56524634,0.5639923,0.5477882027626038,0.5819647014141083,0.5120937,0.62067294,0.276875,0.26999998,0.23999999463558197,0.29999998211860657,0.19,0.41,0.001875,0.0,0.0,0.0,0.0,0.01,100.0,100.0,100.0,100.0,100,100,2.2566943,2.2558937,2.067767381668091,2.422110378742218,1.8477019,2.6910372,-0.000120302,-0.00010076152,-0.00016364618204534054,-2.408360887784511e-05,-0.00033670373,2.3685072e-05,21.651203,21.87389,21.44057846069336,22.76459503173828,18.898956,23.277996,1.5657804,1.5640497,1.5591895580291748,1.5723493099212646,1.5548383,1.5784756,10.809824,10.921372,10.704547882080078,11.366411209106445,9.43355,11.623238,1.0,1.0,1.0,1.0,1.0,1.0
235,0.21875,0.0,0.0,0.0,0.0,1.0,36.09375,36.0,35.0,37.0,34,39,577.5,576.0,560.0,592.0,544,624,0.6211053,0.62610406,0.4139108657836914,0.8203232288360596,0.14531639,1.0,0.5928761,0.59015846,0.37295736372470856,0.838785782456398,0.17435658,1.0,0.77156377,0.77058107,0.749264732003212,0.7909212559461594,0.71252453,0.843132,0.16965894,0.16959763,0.1618373543024063,0.17812925949692726,0.1435053,0.19385432,0.16965894,0.16959763,0.1618373543024063,0.17812925949692726,0.1435053,0.19385432,-23.827072,-23.944052,-24.186903953552246,-23.539374828338623,-24.73777,-22.498411,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6974742,1.6953121,1.6484153270721436,1.7400615215301514,1.5675852,1.8549275,0.56582475,0.56510407,0.5494717955589294,0.5800205171108246,0.5225284,0.6183092,0.277,0.272,0.23600000888109207,0.3140000104904175,0.18400002,0.36800003,0.0025000002,0.0,0.0,0.00800000037997961,0.0,0.016,125.0,125.0,125.0,125.0,125,125,2.7946987,2.8226113,2.5927456617355347,2.9927154779434204,2.2495573,3.2341263,-0.00015728272,-0.0001111458,-0.00022788890055380762,-0.00010171308531425893,-0.00029100952,-3.961978e-05,20.32015,20.522995,19.569843292236328,20.914165496826172,19.114145,21.635906,1.57193,1.573511,1.567913830280304,1.5763468742370605,1.5593481,1.5821302,10.1442,10.245651,9.769123077392578,10.441128253936768,9.541168,10.802074,1.0,1.0,1.0,1.0,1.0,1.0
236,0.15625,0.0,0.0,0.0,0.0,1.0,36.25,36.0,35.0,37.0,34,39,580.0,576.0,560.0,592.0,544,624,0.5928761,0.59015846,0.37295736372470856,0.838785782456398,0.17435658,1.0,0.6182453,0.6214881,0.4050726145505905,0.895171582698822,0.16967642,1.0,0.76666313,0.76786125,0.7511491030454636,0.7840235382318497,0.70631576,0.8210945,0.171482,0.17066279,0.1644294187426567,0.17736272141337395,0.15097515,0.19664559,0.171482,0.17066279,0.1644294187426567,0.17736272141337395,0.15097515,0.19664559,-23.660042,-23.677382,-24.024903774261475,-23.338510036468506,-24.326395,-22.670855,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6866925,1.6893286,1.652560979127884,1.724886268377304,1.5539256,1.806444,0.5622309,0.5631095,0.5508536696434021,0.5749621093273163,0.5179752,0.60214806,0.29050002,0.28,0.25600001215934753,0.320000022649765,0.208,0.416,0.002,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,2.8340516,2.8329897,2.6115700006484985,3.0410112738609314,2.2493026,3.3481796,-0.00013576455,-0.00012304407,-0.00017342474893666804,-0.00011161158909089863,-0.00018285301,-8.7889304e-05,20.063923,20.33786,19.467243194580078,20.555585861206055,19.21351,20.745415,1.5686901,1.5706587,1.5620746612548828,1.5765446424484253,1.5553969,1.5787759,10.016138,10.153049,9.717912673950195,10.261822700500488,9.591078,10.356831,1.0,1.0,1.0,1.0,1.0,1.0
237,0.25,0.0,0.0,0.25,0.0,1.0,36.5,37.0,35.0,37.0,34,39,584.0,592.0,560.0,592.0,544,624,0.6182453,0.6214881,0.4050726145505905,0.895171582698822,0.16967642,1.0,0.56034493,0.56711346,0.3135754466056824,0.7925387173891068,0.16245191,1.0,0.772299,0.7654809,0.7522969990968704,0.7971650958061218,0.7094849,0.8326363,0.16934504,0.17160103,0.15952728688716888,0.17689043655991554,0.14701569,0.19521585,0.16934504,0.17160103,0.15952728688716888,0.17689043655991554,0.14701569,0.19521585,-23.744665,-23.753384,-24.055457592010498,-23.48792839050293,-25.051664,-22.451078,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6990917,1.6840916,1.6550863981246948,1.7537982165813446,1.560898,1.8318365,0.56636393,0.5613638,0.5516954958438873,0.5845994055271149,0.5202993,0.61061215,0.2865,0.288,0.26000000163912773,0.3140000104904175,0.208,0.384,0.002,0.0,0.0,0.0020000000949949026,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.8571258,2.8841224,2.601229190826416,3.073761284351349,2.3349612,3.314935,-0.0001397961,-0.00013478262,-0.00015335452189901844,-0.00011061710574722383,-0.00024153075,-8.095057e-05,19.407928,19.085148,18.616451740264893,19.47925567626953,17.43636,23.616745,1.5695764,1.5693706,1.5665478110313416,1.5751208066940308,1.5582423,1.5766633,9.688128,9.5268135,9.292365550994873,9.72370195388794,8.702449,11.792587,1.0,1.0,1.0,1.0,1.0,1.0
238,0.15625,0.0,0.0,0.0,0.0,1.0,36.65625,37.0,35.0,38.0,34,39,586.5,592.0,560.0,608.0,544,624,0.56034493,0.56711346,0.3135754466056824,0.7925387173891068,0.16245191,1.0,0.5888884,0.5634731,0.3703515827655792,0.7759720981121063,0.17099647,1.0,0.76705605,0.7639907,0.7415580898523331,0.7887745499610901,0.7053816,0.86092746,0.17148674,0.17219222,0.16263927891850471,0.18131976947188377,0.13774393,0.19706905,0.17148674,0.17219222,0.16263927891850471,0.18131976947188377,0.13774393,0.19706905,-23.81944,-23.786684,-24.14463472366333,-23.446828842163086,-25.070448,-22.453491,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.687557,1.6808131,1.6314603388309479,1.7353386580944061,1.5518705,1.8940783,0.562519,0.560271,0.5438201427459717,0.578446239233017,0.5172902,0.63135946,0.27875,0.28,0.25200001150369644,0.30400002002716064,0.192,0.384,0.0012500001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.9090214,2.9458432,2.721870541572571,3.097913444042206,2.363836,3.4717698,-0.00019472747,-0.00018986111,-0.00021449365885928273,-0.0001451286079827696,-0.00029351562,-0.0001306384,19.042198,18.739248,18.59317970275879,19.277286529541016,17.389109,21.21217,1.5688676,1.5667963,1.5644454956054688,1.5706636905670166,1.5642616,1.5781708,9.505217,9.353849,9.280669212341309,9.622785568237305,8.678766,10.59001,1.0,1.0,1.0,1.0,1.0,1.0
239,0.15625,0.0,0.0,0.0,0.0,1.0,36.8125,37.0,35.0,38.0,34,39,589.0,592.0,560.0,608.0,544,624,0.5888884,0.5634731,0.3703515827655792,0.7759720981121063,0.17099647,1.0,0.6179005,0.62263507,0.4458327442407608,0.8214772641658783,0.1978924,1.0,0.76568437,0.7608305,0.7458256930112839,0.7840271890163422,0.7061285,0.8317674,0.17196156,0.17344809,0.16442695260047913,0.17954553291201591,0.14731012,0.19673043,0.17196156,0.17344809,0.16442695260047913,0.17954553291201591,0.14731012,0.19673043,-23.659273,-23.655937,-24.03263235092163,-23.419517517089844,-24.769653,-21.933956,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6845392,1.6738605,1.6408493220806122,1.7248942255973816,1.5535136,1.8299248,0.56151307,0.55795354,0.5469498038291931,0.57496477663517,0.5178379,0.609975,0.287,0.28800002,0.254000011831522,0.31600000709295273,0.18400002,0.384,0.001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.9339287,2.9961853,2.72843337059021,3.151449143886566,2.2795599,3.4182503,-0.0001896446,-0.00016245927,-0.00026239524595439434,-0.0001280444994335994,-0.00026967406,-0.0001256499,17.400852,17.267157,17.119159698486328,17.350900650024414,17.04282,18.224224,1.5711896,1.5717375,1.5684829950332642,1.5773736238479614,1.5579153,1.5804385,8.684525,8.617598,8.543766975402832,8.659483909606934,8.50556,9.096212,1.0,1.0,1.0,1.0,1.0,1.0
240,0.1875,0.0,0.0,0.0,0.0,1.0,37.0,37.0,35.0,38.0,35,40,592.0,592.0,560.0,608.0,560,640,0.6179005,0.62263507,0.4458327442407608,0.8214772641658783,0.1978924,1.0,0.6191766,0.6714171,0.40616263449192047,0.821879044175148,0.18883692,1.0,0.7671027,0.7593249,0.7468986213207245,0.7861762791872025,0.71397704,0.8268337,0.17133176,0.17405042,0.16361521556973457,0.17910247296094894,0.14899313,0.19320703,0.17133176,0.17405042,0.16361521556973457,0.17910247296094894,0.14899313,0.19320703,-23.746626,-23.699001,-24.12108087539673,-23.28197956085205,-24.89895,-22.709919,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6876597,1.6705482,1.6432098150253296,1.729622334241867,1.5707809,1.8190705,0.5625532,0.55684936,0.5477366298437119,0.5765408128499985,0.52359366,0.60635686,0.28525,0.296,0.24800001084804535,0.31200000643730164,0.216,0.40800002,0.00175,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,2.9508336,3.0221415,2.7577563524246216,3.161790668964386,2.468132,3.4687223,-0.00019935604,-0.00017212983,-0.0002599467370600905,-0.00016176680219359696,-0.000303286,-0.00010105902,17.686123,17.536247,16.910558700561523,18.172664165496826,16.06757,19.889877,1.5671116,1.5684478,1.55777245759964,1.5744989812374115,1.5553818,1.5796621,8.827191,8.752283,8.439403057098389,9.07040286064148,8.017931,9.929096,1.0,1.0,1.0,1.0,1.0,1.0
241,0.1875,0.0,0.0,0.0,0.0,1.0,37.1875,37.0,36.0,38.0,35,40,595.0,592.0,576.0,608.0,560,640,0.6191766,0.6714171,0.40616263449192047,0.821879044175148,0.18883692,1.0,0.62134147,0.60067904,0.41062746942043304,0.8558720201253891,0.16799258,1.0,0.76709867,0.7571527,0.7438632696866989,0.7811215966939926,0.72179973,0.8362678,0.17138451,0.17492315,0.1655321903526783,0.18035975471138954,0.14579149,0.18975808,0.17138451,0.17492315,0.1655321903526783,0.18035975471138954,0.14579149,0.18975808,-23.615805,-23.513264,-23.987860202789307,-23.20396614074707,-24.976158,-22.360304,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6876508,1.6657692,1.6365318596363068,1.7185018658638,1.5879911,1.839826,0.5625503,0.5552564,0.5455106347799301,0.5728339552879333,0.5293304,0.61327535,0.28225002,0.27600002,0.24800001084804535,0.31200000643730164,0.2,0.36,0.0015000001,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,2.984986,3.010003,2.744707405567169,3.239864706993103,2.470263,3.4563322,-0.00013530243,-9.6813e-05,-0.00014883214680594392,-7.641907905053813e-05,-0.00031332008,-6.9075526e-05,17.316004,17.169464,16.72047519683838,17.880812168121338,16.432018,18.43634,1.5696253,1.5713354,1.561595231294632,1.5762240588665009,1.5583472,1.5805316,8.642171,8.568893,8.344371557235718,8.924567222595215,8.200099,9.202482,1.0,1.0,1.0,1.0,1.0,1.0
242,0.1875,0.0,0.0,0.0,0.0,1.0,37.375,38.0,36.0,38.0,35,40,598.0,608.0,576.0,608.0,560,640,0.62134147,0.60067904,0.41062746942043304,0.8558720201253891,0.16799258,1.0,0.62036926,0.61753654,0.38520563393831253,0.850598081946373,0.1872768,1.0,0.76788914,0.7705491,0.7435220181941986,0.7913896441459656,0.6756289,0.8558416,0.17124115,0.16960983,0.16166290640830994,0.18050064519047737,0.13936651,0.21104306,0.17124115,0.16960983,0.16166290640830994,0.18050064519047737,0.13936651,0.21104306,-23.691809,-23.677288,-24.180203437805176,-23.274901866912842,-25.28615,-21.730425,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.68939,1.6952419,1.635781079530716,1.741092026233673,1.4864132,1.882889,0.56312996,0.56508064,0.5452603697776794,0.5803640484809875,0.4954711,0.6276297,0.2815,0.28,0.23800000920891762,0.31600000709295273,0.18400002,0.36800003,0.00075,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,3.031431,3.0596063,2.777224600315094,3.227634906768799,2.5180335,3.5342977,-0.00021032167,-0.00019538445,-0.0002048376227321569,-0.000149152288940968,-0.0005205991,-8.831757e-06,18.41993,18.176188,17.74355459213257,19.032866954803467,15.81968,21.429752,1.5687553,1.5694776,1.5665067434310913,1.571748673915863,1.5588266,1.5767281,9.194066,9.0723,8.855950593948364,9.500329494476318,7.8940587,10.698901,1.0,1.0,1.0,1.0,1.0,1.0
243,0.25,0.0,0.0,0.25,0.0,1.0,37.625,38.0,36.0,39.0,35,40,602.0,608.0,576.0,624.0,560,640,0.62036926,0.61753654,0.38520563393831253,0.850598081946373,0.1872768,1.0,0.56587803,0.54827666,0.33225202560424805,0.7811849564313889,0.18594229,0.99764454,0.7687687,0.77118146,0.7518248409032822,0.7838415950536728,0.72497034,0.8040628,0.17050879,0.16936459,0.16449714452028275,0.17708229273557663,0.15701358,0.18837777,0.17050879,0.16936459,0.16449714452028275,0.17708229273557663,0.15701358,0.18837777,-23.591154,-23.734928,-23.947712421417236,-23.26819610595703,-24.819809,-22.35579,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.691325,1.6966331,1.6540477275848389,1.7244859635829926,1.5949667,1.7689735,0.563775,0.5655444,0.5513492822647095,0.5748286694288254,0.53165555,0.58965784,0.28425002,0.284,0.25600001215934753,0.31200000643730164,0.18400002,0.37600002,0.001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,3.0521443,3.07302,2.8087046146392822,3.2715777158737183,2.4864445,3.5642774,-0.0002006313,-0.0001896364,-0.00024547703651478514,-0.0001569044434290845,-0.00032029854,-0.00010599251,16.571531,16.394775,15.755435466766357,17.09056282043457,15.102955,18.389153,1.5700207,1.569596,1.56619131565094,1.5736801028251648,1.5647068,1.5765287,8.269865,8.1814995,7.861834168434143,8.52941370010376,7.53559,9.178593,1.0,1.0,1.0,1.0,1.0,1.0
244,0.125,0.0,0.0,0.0,0.0,1.0,37.75,38.0,36.0,39.0,35,40,604.0,608.0,576.0,624.0,560,640,0.56587803,0.54827666,0.33225202560424805,0.7811849564313889,0.18594229,0.99764454,0.6222377,0.6116757,0.440926231443882,0.823319137096405,0.1732793,1.0,0.76550806,0.76716447,0.7498189508914948,0.7835693806409836,0.6975624,0.8277549,0.17203468,0.17093694,0.16460033878684044,0.17790208756923676,0.14867744,0.20064929,0.17203468,0.17093694,0.16460033878684044,0.17790208756923676,0.14867744,0.20064929,-23.611704,-23.65739,-23.98545265197754,-23.210772037506104,-24.981281,-22.230778,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6841513,1.6877956,1.6496346294879913,1.723887026309967,1.534668,1.8210971,0.5613838,0.5625986,0.5498782396316528,0.574629008769989,0.511556,0.6070324,0.2885,0.292,0.254000011831522,0.30800002068281174,0.192,0.432,0.0012500001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,3.0954192,3.1155572,2.8553143739700317,3.3392727971076965,2.429112,3.6567392,-0.00015991632,-0.0001482691,-0.00020673130347859114,-0.00010145412306883372,-0.0002652324,-7.789468e-05,17.79787,17.74958,16.748059272766113,18.799392700195312,16.066446,19.625874,1.5696,1.5719899,1.5643160939216614,1.5772737860679626,1.5567839,1.5776362,8.88308,8.8588295,8.358034610748291,9.383874416351318,8.017368,9.797291,1.0,1.0,1.0,1.0,1.0,1.0
245,0.1875,0.0,0.0,0.0,0.0,1.0,37.9375,38.0,36.0,39.0,35,41,607.0,608.0,576.0,624.0,560,656,0.6222377,0.6116757,0.440926231443882,0.823319137096405,0.1732793,1.0,0.62358946,0.62208295,0.38293974846601486,0.8390699625015259,0.22209544,1.0,0.76702327,0.7653973,0.7512114495038986,0.7857028692960739,0.7198174,0.8417177,0.17135607,0.17163384,0.16379374265670776,0.1773364655673504,0.14397341,0.1906262,0.17135607,0.17163384,0.16379374265670776,0.1773364655673504,0.14397341,0.1906262,-23.795044,-23.742172,-24.208038806915283,-23.48323917388916,-24.852036,-22.690453,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.6874849,1.6839077,1.6526982188224792,1.7285808622837067,1.58363,1.8518159,0.562495,0.56130266,0.5508994311094284,0.576193630695343,0.5278767,0.617272,0.28875002,0.28,0.24800001084804535,0.33000001311302185,0.18400002,0.384,0.0012500001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,3.132117,3.1805663,2.939195692539215,3.3469635248184204,2.465164,3.609174,-0.00014347538,-0.00015615072,-0.00016530249195056967,-0.00014037776418263093,-0.00024016877,-4.9088885e-06,16.767,16.864998,16.244287967681885,17.32380437850952,15.794543,17.56334,1.5666889,1.5686033,1.5587948262691498,1.571937084197998,1.5554292,1.5789235,8.36769,8.416665,8.106440544128418,8.646006345748901,7.881447,8.765877,1.0,1.0,1.0,1.0,1.0,1.0
